src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.7,149.171.126.5,59638,80,0.857914,1.233434514475555,2.6498903683626316,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.9,149.171.126.4,14862,12748,0.93451,0.08157998699242287,7.363577949550587,4.90527477843843,11.001249479749399,6.105625774148777,6.283886184431614,1,0,0,0,0
59.166.0.0,149.171.126.9,41886,30639,0.954152,0.27002713721306015,4.18229635660287,3.044522437723423,9.13227071655426,6.138590611998276,6.315720270433907,1,0,0,0,0
59.166.0.0,149.171.126.8,59087,80,0.857914,0.7443154671343447,3.399838992802955,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.9,149.171.126.9,19191,37132,0.875174,0.010939940038334364,8.814073736948934,4.31748811353631,9.83622532547696,5.536056584988638,6.043027974131427,1,0,0,0,0
59.166.0.9,149.171.126.4,20178,49146,0.045338,0.16296882827813966,4.8306612597141525,3.1354942159291497,9.143452426434552,6.054652724910979,6.287228129139894,1,0,0,0,0
59.166.0.9,149.171.126.4,61803,22095,0.933168,0.02566774674857779,8.547692551970801,4.90527477843843,10.980961322001672,6.085382986163008,6.283886184431614,1,0,0,0,0
59.166.0.5,149.171.126.9,10408,111,0.354545,0.003992021269537453,7.601402334583733,2.1972245773362196,6.78105762593618,4.709530201312334,4.174387269895637,0,1,0,0,0
59.166.0.5,149.171.126.2,54501,21,0.609261,0.055434706888100586,5.863282231201355,3.044522437723423,7.116394144093465,4.13596623691292,0.0,1,0,0,0,0
59.166.0.1,149.171.126.2,46123,21,0.60057,0.05164323315183845,6.27155894394355,3.367295829986474,7.470793774195062,4.153848100957706,0.0,1,0,0,0,0
59.166.0.2,149.171.126.4,7581,80,0.857914,0.7820733897543468,3.3315417906251055,3.4965075614664802,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.4,149.171.126.4,2594,32081,0.931929,0.0295588022415444,8.374323090306305,4.875197323201151,10.931552190245274,6.066322238866,6.285885734379197,1,0,0,0,0
59.166.0.1,149.171.126.9,29261,21,0.642466,0.29416103854949005,3.5859526135539443,2.5649493574615367,6.594413459749778,4.124442587988544,0.0,1,0,0,0,0
59.166.0.5,149.171.126.6,31287,21,0.588423,0.5086232002107907,4.116298876247174,3.713572066704308,7.826443135456014,4.153006474870687,0.0,1,0,0,0,0
59.166.0.7,149.171.126.3,52211,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.8,149.171.126.9,62523,21,0.60057,0.47312375658197914,3.8561083542652153,3.367295829986474,7.470793774195062,4.153848100957706,0.0,1,0,0,0,0
59.166.0.3,149.171.126.6,6723,80,0.865509,0.8078142555380713,3.2242675433951717,3.4339872044851463,9.371523409567573,5.972791281842361,6.147944128651455,1,0,0,0,0
59.166.0.3,149.171.126.5,52506,21,0.580273,0.8202202631234214,3.9982223528109575,4.23410650459726,8.373322820996535,4.169170068553259,0.0,1,0,0,0,0
59.166.0.2,149.171.126.0,9656,32547,0.862779,0.045928931888399804,5.70001652569706,2.70805020110221,7.75491027202143,5.121409702155707,5.510799013220489,1,0,0,0,0
59.166.0.2,149.171.126.0,41472,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.5,149.171.126.0,14001,12724,0.380435,0.3074846997479606,5.088281970501165,4.07753744390572,8.999248901686114,4.945820873568614,5.41598483108189,1,0,0,0,0
59.166.0.4,149.171.126.1,42185,4251,0.910819,0.013902905168991422,8.768663163221845,4.51085950651685,10.336470546681031,5.839542862058406,6.186902465441298,1,0,0,0,0
59.166.0.0,149.171.126.6,61250,53,0.554795,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
59.166.0.2,149.171.126.2,7458,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.7,149.171.126.7,49833,5190,0.540338,0.10616019582839063,5.775881626433025,3.6109179126442243,8.070593539949519,4.497956097970367,4.360908010583647,1,0,0,0,0
59.166.0.9,149.171.126.7,28286,21,0.588423,1.2570395252626283,2.8275841770416688,3.713572066704308,7.826443135456014,4.153006474870687,0.0,1,0,0,0,0
59.166.0.8,149.171.126.5,54292,21,0.588423,0.32714314133269456,4.647838535744986,3.713572066704308,7.826443135456014,4.153006474870687,0.0,1,0,0,0,0
59.166.0.8,149.171.126.9,19849,17741,0.913481,0.02273948696948943,8.357463208013803,4.59511985013459,10.445084834968872,5.862935200509066,6.198572992535987,1,0,0,0,0
59.166.0.6,149.171.126.4,56630,53,0.549383,0.0009995003330835331,8.294299608857235,1.6094379124341003,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
